,LISTING_URL,BRAND,PRICE,DEPRE_VALUE_PER_YEAR,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_PER_YEAR,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE
1165,https://www.sgcarmart.com/used_cars/info.php?ID=1089425&DL=2077,Toyota,54800,9750,14-Mar-08,,2008,2457,Auto,28190,19/4/2022,28798,28798,50168,2036,2362,1740,3,MPV
1166,https://www.sgcarmart.com/used_cars/info.php?ID=1082002&DL=2434,Mercedes-Benz,59800,9870,8-May-08,159898,2007,1364,Auto,23439,19/4/2022,42793,42793,38712,2198,1796,1490,5,Luxury Sedan
1167,https://www.sgcarmart.com/used_cars/info.php?ID=1081676&DL=1028,Subaru,62800,15360,16-Oct-15,69000,2015,1210,Auto,32778,19/4/2022,18182,18182,60001,1251,1998,1682,1,SUV
1168,https://www.sgcarmart.com/used_cars/info.php?ID=1089412&DL=3137,Mercedes-Benz,52800,14330,5-May-15,,2015,740,Auto,29297,19/4/2022,25919,18287,57199,1100,1595,1425,2,Hatchback
1169,https://www.sgcarmart.com/used_cars/info.php?ID=1090994&DL=2642,Hyundai,82800,11460,19-Nov-18,50988,2018,738,Auto,29502,19/4/2022,14562,14562,28199,2370,1591,1345,1,Mid-Sized Sedan
1170,https://www.sgcarmart.com/used_cars/info.php?ID=1077334&DL=3350,Land,308988,30090,15-Apr-21,16000,2020,1210,Auto,93032,19/4/2022,58163,76694,47001,2956,1997,2284,1,SUV
1171,https://www.sgcarmart.com/used_cars/info.php?ID=1083339&DL=4115,Mazda,59800,10520,5-Jul-17,65000,2017,682,Auto,34550,19/4/2022,14937,9937,52000,1890,1496,1310,2,Mid-Sized Sedan
1172,https://www.sgcarmart.com/used_cars/info.php?ID=1090292&DL=1194,Honda,46800,7750,2-May-08,,2008,826,Auto,23062,19/4/2022,14772,16250,38192,2192,1339,1040,3,Hatchback
1173,https://www.sgcarmart.com/used_cars/info.php?ID=1082875&DL=2410,Mercedes-Benz,155800,20050,3-Sep-18,45000,2018,1202,Auto,66680,19/4/2022,45529,55741,39000,2314,1991,1465,1,Luxury Sedan
1174,https://www.sgcarmart.com/used_cars/info.php?ID=1066117&DL=3100,Honda,59800,10040,22-Jul-98,143000,1998,1110,Manual,23381,19/4/2022,19949,27929,39274,1857,1595,,,Sports Car
1175,https://www.sgcarmart.com/used_cars/info.php?ID=1090953&DL=1034,Mercedes-Benz,76800,8730,29-Apr-11,,2011,752,Auto,33529,19/4/2022,23757,23757,38137,3192,1498,1350,2,Hatchback
1176,https://www.sgcarmart.com/used_cars/info.php?ID=1084000&DL=2114,Ford,58800,9360,24-Oct-17,122000,2016,392,Auto,33794,19/4/2022,19350,14350,41761,2009,999,1334,2,Mid-Sized Sedan
1177,https://www.sgcarmart.com/used_cars/info.php?ID=1087470&DL=3382,Volkswagen,69998,8040,15-Apr-11,113318,2011,682,Auto,32479,19/4/2022,19200,19200,37303,3162,1390,1536,3,MPV
1178,https://www.sgcarmart.com/used_cars/info.php?ID=1014230&DL=3103,Skoda,138988,14110,12-Mar-21,12800,2020,684,Auto,64595,19/4/2022,24823,26753,51900,2920,1498,1308,1,SUV
1179,https://www.sgcarmart.com/used_cars/info.php?ID=1090536&DL=1032,Toyota,57800,10320,25-Jul-17,85619,2016,682,Auto,28313,19/4/2022,16857,6857,44002,1920,1496,1090,1,Mid-Sized Sedan
1180,https://www.sgcarmart.com/used_cars/info.php?ID=1088100&DL=3415,Land,124800,19830,9-Mar-17,87000,2016,1212,Auto,63675,19/4/2022,45440,55616,51000,1467,1999,1841,1,SUV
1181,https://www.sgcarmart.com/used_cars/info.php?ID=1070131&DL=3367,Honda,38888,9480,25-May-06,,2006,1467,Auto,18873,19/4/2022,21153,23269,46048,1495,1799,1219,4,Mid-Sized Sedan
1182,https://www.sgcarmart.com/used_cars/info.php?ID=1083940&DL=3271,Mazda,125800,12890,16-Apr-21,16000,2021,1210,Auto,56225,19/4/2022,19681,19681,52200,2957,1998,1515,1,Luxury Sedan
1183,https://www.sgcarmart.com/used_cars/info.php?ID=1086288&DL=1032,Toyota,91800,10150,24-Nov-20,17885,2020,392,Auto,39069,19/4/2022,18860,8860,37690,3134,996,970,1,SUV
1184,https://www.sgcarmart.com/used_cars/info.php?ID=1085393&DL=3133,Mercedes-Benz,142800,24400,1-Mar-17,48800,2016,1202,Auto,57087,19/4/2022,40044,48062,48556,1469,1991,1735,2,SUV
1185,https://www.sgcarmart.com/used_cars/info.php?ID=1052419&DL=1047,Toyota,66800,11810,8-Feb-17,99033,2016,742,Auto,38465,19/4/2022,19995,19995,50889,1739,1598,1215,1,Mid-Sized Sedan
1186,https://www.sgcarmart.com/used_cars/info.php?ID=1087181&DL=1106,Honda,85999,15100,3-Oct-16,102000,2016,1630,Auto,51535,19/4/2022,32373,37323,57002,1613,2356,1855,2,MPV
1187,https://www.sgcarmart.com/used_cars/info.php?ID=1086670&DL=1269,Nissan,5999,10890,6-Nov-07,,2007,1026,Auto,2301,19/4/2022,16062,17669,20997,187,1498,1155,1,Hatchback
1188,https://www.sgcarmart.com/used_cars/info.php?ID=1040100&DL=3627,BMW,148800,21560,31-Oct-17,,2017,1210,Auto,70695,19/4/2022,47763,58869,48005,2006,1998,1530,1,Luxury Sedan
1189,https://www.sgcarmart.com/used_cars/info.php?ID=1022782&DL=3175,BMW,71000,18350,31-Oct-14,92000,2013,1210,Auto,47549,19/4/2022,44198,48878,72003,911,1997,1615,2,Luxury Sedan
1190,https://www.sgcarmart.com/used_cars/info.php?ID=1075059&DL=3995,Audi,102800,11660,10-Feb-11,64000,2009,1433,Auto,40191,19/4/2022,49676,49676,45586,3191,1984,1735,1,Sports Car
1191,https://www.sgcarmart.com/used_cars/info.php?ID=1072410&DL=1127,Nissan,87500,9160,29-Jul-21,,2019,508,Auto,44117,19/4/2022,16799,5000,43501,3384,1198,1110,1,Hatchback
1192,https://www.sgcarmart.com/used_cars/info.php?ID=1084205&DL=1079,Mitsubishi,42800,8690,21-Mar-07,115400,2006,1101,Auto,24322,19/4/2022,11095,12205,49429,1491,1584,1162,1,Mid-Sized Sedan
1193,https://www.sgcarmart.com/used_cars/info.php?ID=1083553&DL=1000,Opel,92000,9960,13-Apr-21,13000,2020,508,Auto,36593,19/4/2022,20012,5017,36534,2954,1199,1205,2,SUV
1194,https://www.sgcarmart.com/used_cars/info.php?ID=1074972&DL=3709,Volvo,171800,17600,25-Feb-21,11000,2020,1176,Auto,64479,19/4/2022,28316,31643,46002,2925,1969,1695,1,SUV
1195,https://www.sgcarmart.com/used_cars/info.php?ID=1059603&DL=2296,Mercedes-Benz,89800,18440,29-Jul-15,59000,2015,1202,Auto,63207,19/4/2022,47586,58621,76612,1194,1991,1680,1,Luxury Sedan
1196,https://www.sgcarmart.com/used_cars/info.php?ID=1068498&DL=2121,BMW,132888,24270,2-Feb-16,153000,2014,2362,Auto,73863,19/4/2022,60895,81611,55089,1368,2979,2030,1,SUV
1197,https://www.sgcarmart.com/used_cars/info.php?ID=1090155&DL=1000,Volkswagen,30000,18960,18-Sep-13,73614,2013,624,Auto,12622,19/4/2022,20917,6284,64839,494,1395,1249,4,Hatchback
1198,https://www.sgcarmart.com/used_cars/info.php?ID=1090170&DL=4120,Mercedes-Benz,73000,20040,18-Feb-15,87000,2014,1202,Auto,38281,19/4/2022,35896,32255,66751,1009,1991,1465,1,Luxury Sedan
1199,https://www.sgcarmart.com/used_cars/info.php?ID=1075939&DL=1194,Honda,75800,9250,6-Mar-20,21789,2019,578,Auto,30018,19/4/2022,15659,5659,32699,2559,1317,1030,1,Hatchback
1200,https://www.sgcarmart.com/used_cars/info.php?ID=1006738&DL=2792,Mitsubishi,57222,10040,13-Jun-17,76568,2017,738,Auto,32206,19/4/2022,11014,11014,46489,1859,1590,1284,1,Mid-Sized Sedan
1201,https://www.sgcarmart.com/used_cars/info.php?ID=1087439&DL=2984,Mercedes-Benz,135800,17760,26-Sep-18,53000,2017,740,Auto,52001,19/4/2022,36252,42753,31001,2346,1595,1425,3,Luxury Sedan
1202,https://www.sgcarmart.com/used_cars/info.php?ID=1069535&DL=3103,BMW,230988,22060,23-Jun-21,7500,2021,1210,Auto,95955,19/4/2022,46324,56854,62000,3348,1998,1685,1,SUV
1203,https://www.sgcarmart.com/used_cars/info.php?ID=1088388&DL=2434,Volvo,89800,8970,29-Jun-12,,2012,742,Auto,,19/4/2022,39078,39078,,0,1596,1582,3,Stationwagon
1204,https://www.sgcarmart.com/used_cars/info.php?ID=1090663&DL=1127,BMW,146888,14230,22-Apr-21,16240,2020,684,Auto,68991,19/4/2022,32286,37201,45600,3287,1499,1340,1,Hatchback
1205,https://www.sgcarmart.com/used_cars/info.php?ID=1090720&DL=1000,Volvo,52888,12200,11-Nov-15,124000,2015,684,Auto,32599,19/4/2022,22664,18730,57301,1277,1498,1450,2,Hatchback
1206,https://www.sgcarmart.com/used_cars/info.php?ID=1042603&DL=3350,Porsche,498988,62850,18-Apr-17,48000,2017,3944,Auto,285256,19/4/2022,220810,369458,53300,1499,3996,1995,1,Sports Car
1207,https://www.sgcarmart.com/used_cars/info.php?ID=1090555&DL=4210,Volkswagen,45800,12880,16-Jul-15,,2015,508,Auto,24244,19/4/2022,18029,8029,58700,1161,1197,1229,2,Hatchback
1208,https://www.sgcarmart.com/used_cars/info.php?ID=1090705&DL=1000,BMW,82800,9600,28-Feb-11,150000,2011,1450,Auto,34500,19/4/2022,29480,29480,40014,3131,1995,1455,4,SUV
1209,https://www.sgcarmart.com/used_cars/info.php?ID=1088405&DL=1344,Toyota,25800,9800,5-Dec-09,145000,2009,965,Auto,8410,19/4/2022,17853,17853,15988,945,1598,1195,4,Mid-Sized Sedan
1210,https://www.sgcarmart.com/used_cars/info.php?ID=1074799&DL=4153,Mercedes-Benz,169800,19390,6-Dec-19,33600,2019,586,Auto,64144,19/4/2022,36726,43417,41361,2771,1332,1420,1,Luxury Sedan
1211,https://www.sgcarmart.com/used_cars/info.php?ID=1070533&DL=2387,Aston,268000,26780,28-Mar-13,44888,2012,5100,Auto,,19/4/2022,140981,140981,,0,4735,1610,4,Sports Car
1212,https://www.sgcarmart.com/used_cars/info.php?ID=1064589&DL=1020,Mercedes-Benz,63800,20930,10-Nov-14,90000,2014,740,Auto,28980,19/4/2022,27318,20246,65710,911,1595,1430,1,Luxury Sedan
1213,https://www.sgcarmart.com/used_cars/info.php?ID=1089258&DL=2049,Honda,77800,9930,1-Nov-19,22000,2019,578,Auto,28673,19/4/2022,15751,5751,32309,2737,1317,1030,2,Hatchback
1214,https://www.sgcarmart.com/used_cars/info.php?ID=1088363&DL=2202,Mercedes-Benz,319800,29340,28-Apr-21,1000,2020,1202,Auto,126584,19/4/2022,76555,109799,49001,3293,1991,1660,1,Sports Car
1215,https://www.sgcarmart.com/used_cars/info.php?ID=1090286&DL=3318,Mercedes-Benz,103800,10370,15-May-13,112000,2013,740,Auto,,19/4/2022,24613,16459,,0,1595,1395,2,Hatchback
1216,https://www.sgcarmart.com/used_cars/info.php?ID=1089202&DL=3048,Toyota,14800,12090,10-Jul-08,178000,2008,958,Auto,4541,19/4/2022,12344,12344,18583,425,1497,1095,3,Mid-Sized Sedan
1217,https://www.sgcarmart.com/used_cars/info.php?ID=1082275&DL=1002,Hyundai,67800,10290,23-May-18,63000,2018,738,Auto,31279,19/4/2022,10055,10055,38941,2223,1591,1345,1,Mid-Sized Sedan
1218,https://www.sgcarmart.com/used_cars/info.php?ID=1080462&DL=3954,BMW,57000,17220,28-Jan-14,124000,2013,1210,Auto,43036,19/4/2022,46962,52747,79000,643,1997,1615,2,Luxury Sedan
1219,https://www.sgcarmart.com/used_cars/info.php?ID=1081286&DL=3898,Honda,11800,11270,6-May-08,,2008,1369,Auto,4041,19/4/2022,21787,23966,19356,371,1799,1219,4,Mid-Sized Sedan
1220,https://www.sgcarmart.com/used_cars/info.php?ID=1090199&DL=3381,Audi,22800,13870,10-Dec-08,,2008,1672,Auto,5178,19/4/2022,36021,36021,15777,575,1984,1415,4,Hatchback
1221,https://www.sgcarmart.com/used_cars/info.php?ID=1083416&DL=2410,BMW,373800,39300,18-Nov-19,45000,2019,2384,Auto,144682,19/4/2022,99484,151072,41361,2744,2998,1805,1,Luxury Sedan
1222,https://www.sgcarmart.com/used_cars/info.php?ID=1090451&DL=2792,Hyundai,112333,11990,18-May-21,20681,2021,742,Auto,50189,19/4/2022,21290,6806,49640,3293,1598,1280,1,Mid-Sized Sedan
1223,https://www.sgcarmart.com/used_cars/info.php?ID=1090574&DL=2189,Audi,96800,14190,2-Feb-18,101000,2017,392,Auto,43209,19/4/2022,26517,29124,36890,2098,999,1315,1,SUV
1224,https://www.sgcarmart.com/used_cars/info.php?ID=972039&DL=3587,BMW,44888,,12-Sep-12,112035,2012,1210,Auto,26770,19/4/2022,47169,47169,80191,123,1997,1620,4,Luxury Sedan
1225,https://www.sgcarmart.com/used_cars/info.php?ID=1085246&DL=1103,Volvo,62800,13830,2-Nov-06,105500,2006,2736,Auto,25748,19/4/2022,50985,56084,56751,1642,2521,1706,3,Sports Car
1226,https://www.sgcarmart.com/used_cars/info.php?ID=1054597&DL=3984,Mercedes-Benz,67000,20780,5-Nov-14,96000,2014,740,Auto,35146,19/4/2022,32861,28006,71990,916,1595,1425,3,Luxury Sedan
1227,https://www.sgcarmart.com/used_cars/info.php?ID=1071718&DL=3401,Honda,108800,16960,16-Sep-08,154000,2008,1694,Manual,21407,19/4/2022,27174,27174,33377,2317,1998,1270,,Sports Car
1228,https://www.sgcarmart.com/used_cars/info.php?ID=1088653&DL=2792,Honda,96666,11330,3-Dec-19,18248,2019,682,Auto,39724,19/4/2022,20301,20422,32000,2768,1496,1191,1,SUV
1229,https://www.sgcarmart.com/used_cars/info.php?ID=1070729&DL=3712,Alfa,78000,9130,11-Nov-10,220900,2010,1735,Auto,32635,19/4/2022,24616,24616,38216,3102,2198,1540,5,Stationwagon
1230,https://www.sgcarmart.com/used_cars/info.php?ID=1064996&DL=4071,Mitsubishi,6200,,29-Feb-08,,2008,1101,Manual,,19/4/2022,11623,9339,20997,211,1584,1162,3,Mid-Sized Sedan
1231,https://www.sgcarmart.com/used_cars/info.php?ID=1056290&DL=2690,Honda,65800,11750,11-May-17,65024,2016,684,Auto,35799,19/4/2022,17647,12647,52000,1826,1498,1046,1,Hatchback
1232,https://www.sgcarmart.com/used_cars/info.php?ID=1077438&DL=3137,Toyota,9800,9670,24-Apr-08,,2008,958,Auto,3908,19/4/2022,12074,12074,19328,369,1497,1095,3,Mid-Sized Sedan
1233,https://www.sgcarmart.com/used_cars/info.php?ID=1090347&DL=3792,BMW,163800,16420,22-Dec-20,19000,2020,684,Auto,70920,19/4/2022,36049,42469,45012,3162,1499,1375,1,Luxury Sedan
1234,https://www.sgcarmart.com/used_cars/info.php?ID=1086619&DL=3350,Volvo,206988,25790,22-Oct-18,54000,2018,1176,Auto,78859,19/4/2022,58870,77966,31302,2372,1969,2037,1,SUV
1235,https://www.sgcarmart.com/used_cars/info.php?ID=1088066&DL=1104,Toyota,69800,9060,29-Dec-09,,2009,1266,Auto,30266,19/4/2022,21658,21658,39313,2804,1797,1340,5,MPV
1236,https://www.sgcarmart.com/used_cars/info.php?ID=1076396&DL=2303,Daihatsu,119800,12310,25-Jun-21,2900,2020,326,Auto,53950,19/4/2022,25971,13360,47821,3350,658,870,2,Sports Car
1237,https://www.sgcarmart.com/used_cars/info.php?ID=1086423&DL=2913,Audi,164800,20230,26-Apr-19,22818,2019,1194,Auto,67763,19/4/2022,38150,45410,48000,2561,1984,1535,1,Luxury Sedan
1238,https://www.sgcarmart.com/used_cars/info.php?ID=1075112&DL=2049,Honda,80800,9550,12-Nov-10,105000,2009,1174,Auto,29537,19/4/2022,22004,22004,34935,3071,1799,1410,4,SUV
1239,https://www.sgcarmart.com/used_cars/info.php?ID=1089979&DL=3142,Suzuki,62800,8920,28-Jul-09,,2009,957,Auto,18416,19/4/2022,15773,15773,26175,2556,1586,1100,3,Hatchback
1240,https://www.sgcarmart.com/used_cars/info.php?ID=1015468&DL=2690,Hyundai,95800,10970,12-Mar-20,23505,2019,600,Auto,39535,19/4/2022,18277,18277,32699,2555,1353,1240,1,Hatchback
1241,https://www.sgcarmart.com/used_cars/info.php?ID=1088848&DL=3137,BMW,59800,9650,28-Jun-08,,2008,2514,Auto,23481,19/4/2022,54129,54129,37906,2258,2497,1600,4,Luxury Sedan
1242,https://www.sgcarmart.com/used_cars/info.php?ID=1090841&DL=1000,Audi,178888,24590,12-Dec-17,93200,2017,1194,Auto,92313,19/4/2022,59919,79855,57390,2037,1984,2050,2,SUV
1243,https://www.sgcarmart.com/used_cars/info.php?ID=1079659&DL=1360,Kia,58800,7550,28-Jan-10,143000,2009,959,Auto,25185,19/4/2022,14289,14289,32368,2833,1591,1251,1,Mid-Sized Sedan
1244,https://www.sgcarmart.com/used_cars/info.php?ID=1084169&DL=2690,Mitsubishi,65800,11690,28-Feb-17,50957,2016,1210,Auto,35963,19/4/2022,17884,17884,48209,1468,1998,1417,2,SUV
1245,https://www.sgcarmart.com/used_cars/info.php?ID=1082712&DL=2171,Porsche,79800,,18-Oct-12,,2012,3322,Auto,43728,19/4/2022,79521,79521,80001,158,3598,2105,1,SUV
1246,https://www.sgcarmart.com/used_cars/info.php?ID=1034944&DL=3464,Toyota,57800,8330,26-Mar-09,,2008,887,Auto,17707,19/4/2022,15475,15475,25525,2226,1496,1130,3,Mid-Sized Sedan
1247,https://www.sgcarmart.com/used_cars/info.php?ID=1089945&DL=3946,Toyota,86800,15840,29-Apr-16,58000,2015,1638,Auto,51090,19/4/2022,38532,45945,47000,1469,2362,1770,2,MPV
1248,https://www.sgcarmart.com/used_cars/info.php?ID=1081354&DL=2728,Mazda,53800,13350,18-Aug-15,135240,2015,1210,Auto,32310,19/4/2022,18551,18551,60789,1194,1998,1664,1,MPV
1249,https://www.sgcarmart.com/used_cars/info.php?ID=1090572&DL=2303,Land,195800,24670,12-Dec-17,39200,2017,2380,Auto,114906,19/4/2022,78194,112750,53711,2037,2995,2223,1,SUV
1250,https://www.sgcarmart.com/used_cars/info.php?ID=1090500&DL=3160,Lexus,128188,24370,20-Jan-16,62000,2015,1210,Auto,68202,19/4/2022,56216,73189,54920,1365,1998,2070,2,SUV
1251,https://www.sgcarmart.com/used_cars/info.php?ID=1086028&DL=3602,Volvo,86800,20150,18-Mar-15,114000,2014,1796,Auto,54308,19/4/2022,45803,56125,71921,736,2497,2093,1,SUV
1252,https://www.sgcarmart.com/used_cars/info.php?ID=1086844&DL=2689,Skoda,105777,11310,23-Oct-20,30000,2019,624,Auto,46849,19/4/2022,18870,18870,41001,3103,1395,1289,1,Mid-Sized Sedan
1253,https://www.sgcarmart.com/used_cars/info.php?ID=1090062&DL=2277,Toyota,112800,17600,10-Aug-17,81305,2017,1210,Auto,55417,19/4/2022,33308,38632,49802,1916,1998,1695,2,SUV
1254,https://www.sgcarmart.com/used_cars/info.php?ID=1090854&DL=2885,Honda,60800,11650,19-Dec-16,75000,2016,684,Auto,33549,19/4/2022,17802,12802,52668,1679,1498,1046,1,Hatchback
1255,https://www.sgcarmart.com/used_cars/info.php?ID=1021314&DL=3811,BMW,95800,10080,18-Oct-11,91000,2011,1976,Auto,57565,19/4/2022,44045,44045,60586,3443,2497,1650,1,Luxury Sedan
1256,https://www.sgcarmart.com/used_cars/info.php?ID=1086644&DL=2077,Honda,91800,11420,1-Nov-19,23837,2019,682,Auto,32878,19/4/2022,20969,11357,32309,2737,1496,1130,1,Stationwagon
1257,https://www.sgcarmart.com/used_cars/info.php?ID=1090439&DL=3573,Kia,85888,11240,18-Feb-19,68000,2018,738,Auto,30544,19/4/2022,17931,17931,25000,2469,1591,1287,1,Mid-Sized Sedan
1258,https://www.sgcarmart.com/used_cars/info.php?ID=1086842&DL=1027,Honda,79000,10030,7-Nov-19,19500,2019,578,Auto,29163,19/4/2022,16333,6333,32309,2743,1318,1052,1,Hatchback
1259,https://www.sgcarmart.com/used_cars/info.php?ID=1069921&DL=3214,BMW,39800,15920,23-Dec-13,95000,2013,742,Auto,26768,19/4/2022,31506,26109,74002,608,1598,1405,1,Luxury Sedan
1260,https://www.sgcarmart.com/used_cars/info.php?ID=1090102&DL=3895,Audi,104800,11920,13-Dec-11,,2011,1313,Auto,37526,19/4/2022,43210,43210,42683,3192,1984,1565,2,Luxury Sedan
1261,https://www.sgcarmart.com/used_cars/info.php?ID=1054265&DL=2349,Porsche,438800,48550,12-May-11,43777,2011,4002,Auto,42753,19/4/2022,207366,207366,47316,3286,3800,1660,3,Sports Car
1262,https://www.sgcarmart.com/used_cars/info.php?ID=1086193&DL=3994,Volkswagen,98888,10940,17-Jun-11,92950,2010,1313,Auto,42753,19/4/2022,28727,28727,47316,3286,1984,1339,4,Sports Car
1263,https://www.sgcarmart.com/used_cars/info.php?ID=1070689&DL=3381,MINI,39800,10800,24-Dec-10,144825,2010,890,Auto,13736,19/4/2022,18020,18020,18652,1339,1598,1100,5,Hatchback
1264,https://www.sgcarmart.com/used_cars/info.php?ID=1079710&DL=2469,Toyota,65800,8720,11-Dec-09,,2009,1266,Auto,28275,19/4/2022,22078,22078,37502,2737,1797,1340,2,MPV
1265,https://www.sgcarmart.com/used_cars/info.php?ID=1082503&DL=2493,Audi,71800,13360,20-Jan-17,111945,2016,392,Auto,35726,19/4/2022,24614,16460,50889,1730,999,1280,3,Luxury Sedan
1266,https://www.sgcarmart.com/used_cars/info.php?ID=1089952&DL=3597,Kia,26388,9560,20-Jan-10,139599,2009,959,Auto,8921,19/4/2022,14382,14382,16184,1000,1591,1251,2,Mid-Sized Sedan
1267,https://www.sgcarmart.com/used_cars/info.php?ID=1090086&DL=3004,Kia,29800,9300,12-Aug-10,130000,2010,886,Auto,10520,19/4/2022,15232,15232,16438,1156,1591,1232,4,Sports Car
1268,https://www.sgcarmart.com/used_cars/info.php?ID=1090918&DL=1000,Mitsubishi,160000,27380,20-Feb-08,,2007,1815,Auto,29543,19/4/2022,30567,33624,50578,1825,1998,1520,,Sports Car
1269,https://www.sgcarmart.com/used_cars/info.php?ID=1088832&DL=1213,Renault,136800,17500,14-Feb-19,49857,2018,976,Auto,47876,19/4/2022,30425,34595,32909,2465,1798,1430,1,Sports Car
1270,https://www.sgcarmart.com/used_cars/info.php?ID=1090522&DL=2690,Toyota,66800,13020,14-Dec-16,94000,2016,682,Auto,30952,19/4/2022,21641,12298,48000,1674,1496,1320,1,MPV
1271,https://www.sgcarmart.com/used_cars/info.php?ID=1035651&DL=2296,Mercedes-Benz,156800,22850,29-Dec-17,56000,2016,1202,Auto,70478,19/4/2022,43730,53222,54334,2074,1991,1735,2,SUV
1272,https://www.sgcarmart.com/used_cars/info.php?ID=1081799&DL=3397,Honda,75888,8860,10-Nov-10,,2009,1954,Auto,34270,19/4/2022,31168,31168,40014,3101,2354,1500,3,Luxury Sedan
1273,https://www.sgcarmart.com/used_cars/info.php?ID=1084693&DL=2976,Lexus,184800,20710,8-Jan-20,,2019,1210,Auto,64951,19/4/2022,41083,49517,36000,2804,1998,1755,1,SUV
1274,https://www.sgcarmart.com/used_cars/info.php?ID=1090357&DL=2354,Audi,46500,14880,30-Aug-14,110800,2014,976,Auto,29737,19/4/2022,28964,22550,69001,850,1798,1545,4,Luxury Sedan
1275,https://www.sgcarmart.com/used_cars/info.php?ID=1089988&DL=2759,BMW,64800,15760,31-Aug-15,59000,2015,684,Auto,34747,19/4/2022,25995,23393,60101,1216,1499,1360,2,Hatchback
1276,https://www.sgcarmart.com/used_cars/info.php?ID=1081467&DL=1238,Nissan,44800,12940,29-May-15,85000,2015,508,Auto,26926,19/4/2022,19084,9084,67601,1134,1197,1285,1,SUV
1277,https://www.sgcarmart.com/used_cars/info.php?ID=1090615&DL=1000,Volkswagen,22000,,23-May-12,,2012,620,Auto,13349,19/4/2022,25677,25677,56501,33,1390,1285,3,Sports Car
1278,https://www.sgcarmart.com/used_cars/info.php?ID=1087315&DL=1127,Toyota,228000,22700,5-Nov-20,25300,2019,1792,Auto,84147,19/4/2022,53184,67732,39000,3106,2493,2030,1,MPV
1279,https://www.sgcarmart.com/used_cars/info.php?ID=1087001&DL=2178,Volvo,110800,18970,16-Dec-16,93100,2016,1176,Auto,52813,19/4/2022,37621,44670,46229,1676,1969,1716,1,Luxury Sedan
1280,https://www.sgcarmart.com/used_cars/info.php?ID=1084439&DL=3602,Mercedes-Benz,87800,17010,22-Sep-16,,2016,740,Auto,41060,19/4/2022,27088,24924,53334,1612,1595,1430,2,Luxury Sedan
1281,https://www.sgcarmart.com/used_cars/info.php?ID=1076969&DL=2296,Volvo,69800,14770,4-Jan-16,70000,2015,1176,Auto,41673,19/4/2022,27031,29844,60001,1340,1969,1542,2,Hatchback
1282,https://www.sgcarmart.com/used_cars/info.php?ID=1062642&DL=3647,Honda,87800,14040,18-Jul-08,280000,2008,1694,Manual,23052,19/4/2022,23900,23900,36888,2258,1998,1390,4,Sports Car
1283,https://www.sgcarmart.com/used_cars/info.php?ID=1090689&DL=2962,Suzuki,50800,7310,30-Mar-09,,2008,957,Auto,17735,19/4/2022,14870,14870,25525,2220,1586,1205,3,Mid-Sized Sedan
1284,https://www.sgcarmart.com/used_cars/info.php?ID=1090568&DL=2690,Mazda,79800,12580,15-Dec-17,30000,2017,1210,Auto,45364,19/4/2022,17230,17230,57501,2040,1998,1532,1,MPV
1285,https://www.sgcarmart.com/used_cars/info.php?ID=1074689&DL=2927,Mercedes-Benz,135888,13580,2-Apr-13,96000,2013,1202,Auto,,19/4/2022,35004,30004,,0,1991,1465,2,Hatchback
1286,https://www.sgcarmart.com/used_cars/info.php?ID=1038324&DL=2224,BMW,192800,26450,4-Oct-17,69888,2017,2384,Auto,98622,19/4/2022,69210,96578,48005,1979,2998,1595,2,Luxury Sedan
1287,https://www.sgcarmart.com/used_cars/info.php?ID=1089942&DL=3662,Porsche,188800,20890,16-May-11,94000,2011,5731,Auto,42753,19/4/2022,169339,169339,47316,3286,4806,2245,5,SUV
1288,https://www.sgcarmart.com/used_cars/info.php?ID=1088268&DL=3495,Toyota,36800,9350,26-Mar-06,,2005,1458,Auto,20038,19/4/2022,18617,20479,50932,1131,1794,1300,4,MPV
1289,https://www.sgcarmart.com/used_cars/info.php?ID=1076461&DL=1047,Toyota,54800,12420,28-Dec-15,116513,2015,742,Auto,32619,19/4/2022,17804,17804,56989,1343,1598,1205,1,Mid-Sized Sedan
1290,https://www.sgcarmart.com/used_cars/info.php?ID=1090082&DL=4014,Mercedes-Benz,108888,21910,21-Apr-16,81000,2015,1202,Auto,44983,19/4/2022,35835,42169,38610,1461,1991,1565,3,Stationwagon
1291,https://www.sgcarmart.com/used_cars/info.php?ID=1085732&DL=2049,Toyota,50800,8370,12-May-08,120000,2007,2293,Auto,23482,19/4/2022,33592,23536,38712,2192,2362,1500,1,Luxury Sedan
1292,https://www.sgcarmart.com/used_cars/info.php?ID=1083344&DL=1000,Mazda,57000,12360,20-Nov-15,85381,2015,1786,Auto,38687,19/4/2022,23719,25207,62140,1305,2488,1513,1,Luxury Sedan
1293,https://www.sgcarmart.com/used_cars/info.php?ID=1088771&DL=1428,BMW,178800,20270,4-Jul-19,52000,2019,1210,Auto,77532,19/4/2022,51775,65195,42002,2619,1998,1530,2,Luxury Sedan
